,smiles
1033,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O
876,Cc1cc(C)cc(O)c1
398,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3
717,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C 
1055,CCCCC(CC)CO
441,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O
406,NC(=O)NCc1ccccc1 
473,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O
898,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C
290,CCCCOC(=O)c1ccccc1C(=O)OCCCC 
1022,N(=Nc1ccccc1)c2ccccc2
370,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C
771,C1CCCCCCC1
662,O=C1NC(=O)C(=O)C(=O)N1 
591,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2
1083,Cc1cc(C)c(C)cc1C
1039,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45
1116,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
689,C=C
339,c3ccc2nc1ccccc1cc2c3
135,C1Cc2ccccc2C1
482,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
742,CC(OC(=O)Nc1cccc(Cl)c1)C#C
412,CC(=O)Nc1nnc(s1)S(N)(=O)=O 
608,CC(O)C(C)(C)C
128,c1ccncc1
383,COc1nc(NC(C)C)nc(NC(C)C)n1
694,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C
1117,NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23
624,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O
947,CCC1CCCCC1
1122,Cc1cccc(c1)N(=O)=O
32,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1
1004,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43
1038,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
166,Clc1ccc(cc1)c2ccccc2Cl 
59,CCCC(=O)C
605,CC(=O)N
498,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
789,CC(=O)Nc1ccccc1
952,CNC(=O)Oc1cccc2ccccc12
345,O=N(=O)c1ccc(cc1)N(=O)=O
834,Cc1cc(C)c(O)c(C)c1
118,CCCCCCc1ccccc1
712,CCCOC
752,Oc1cccc2ccccc12
602,Sc2nc1ccccc1s2 
410,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl 
567,Clc1cc(Cl)c(Cl)cc1Cl
773,ClC(Cl)Cl
782,CCCOCCC
687,CN(C)C(=O)C
133,CCOC(=O)CC(=O)OCC
935,c2ccc1NCCc1c2 
596,c1(OC)ccc(CC=C)cc1
1001,CN(C)c1ccccc1
1018,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O
322,O=C(Nc1ccccc1)Nc2ccccc2
1092,CNC(=O)ON=C(CSC)C(C)(C)C 
354,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
429,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl
263,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
467,c2ccc1[nH]nnc1c2
957,CC(O)c1ccccc1
877,ClCC#CCOC(=O)Nc1cccc(Cl)c1
850,Cc1c(C)c2c3ccccc3ccc2c4ccccc14
206,O=c1[nH]cnc2nc[nH]c12 
759,CCCCSP(=O)(SCCCC)SCCCC
849,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2
846,O=C1CNC(=O)N1 
164,O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 
604,COc2c1occc1cc3ccc(=O)oc23 
1101,Cl\C=C/Cl
211,CCCC(C)(C)C
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O 
292,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl
6,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl
11,Clc1ccc2ccccc2c1
389,c3ccc2c(O)c1ccccc1cc2c3 
253,CCOC(=O)N
435,CCCCCCCCO
996,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 
299,CCCCCCCCCCCCCCCCCCCCCCCCCC
810,C1CCOCC1
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
606,Cc1cccc2ccccc12
37,CN(C)C(=O)SCCCCOc1ccccc1
982,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
527,O=Cc1ccccc1
1110,CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 
699,O=N(=O)c1cccc(c1)N(=O)=O
601,Clc1ccccc1Cl
547,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl 
1089,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C
1061,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O
310,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
242,ClC(Cl)(Cl)C#N
901,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
819,c1ccc2cc3cc4ccccc4cc3cc2c1
560,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl 
18,CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C
1107,Cc1cc(no1)C(=O)NNCc2ccccc2
220,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
621,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl 
362,CCc1cccc(CC)c1N(COC)C(=O)CCl 
997,Nc2cnn(c1ccccc1)c(=O)c2Cl
452,Clc1cccc2ccccc12
123,Oc1cccc(c1)N(=O)=O
586,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl 
144,Cc1cccc(C)c1
278,ClCC(Cl)Cl
732,C1CC=CC1
83,Cc1ccc(C)cc1
590,Oc1ccc(Cl)cc1Cl
422,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O 
1074,CC(C)Cc1ccccc1
750,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O
54,Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl 
107,Cc1c[nH]c(=O)[nH]c1=O 
529,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C
741,Cc1ccc(cc1)S(=O)(=O)N
600,CC
382,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C
613,CCCCCCCCCO
353,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
1075,ICI
113,c1ccccc1O
3,c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43
851,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO
1067,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O 
623,Nc3cc2c1ccccc1ccc2c4ccccc34 
494,CCC
565,CCSSCC
583,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O
629,Oc1cc(Cl)cc(Cl)c1Cl
833,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O
911,Clc1cccc(Cl)c1c2ccccc2 
1063,CCC(C)(C)CC
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C 
734,CCCCCCCCC
235,CCNc1nc(Cl)nc(NC(C)C)n1
466,Clc1ccccc1I
137,O=C2NC(=O)C1(CC1)C(=O)N2 
942,C=CCCC=C
814,CCOC(=O)c1ccccc1
460,CCCCCO
676,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
949,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3
853,Oc1c(Cl)cc(Cl)c(Cl)c1Cl
161,Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1
160,CSc1nnc(c(=O)n1N)C(C)(C)C
478,CCCC(C)C
576,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO
924,CCCCCCCCCCCCO
221,Cc1ccc(cc1N(=O)=O)N(=O)=O
747,CCC(O)C(C)C
142,ClC=C(Cl)Cl
647,Cc1cc(=O)[nH]c(=S)[nH]1
770,CCC=O
210,CCOC(=O)C
978,CCCCCCC(=O)C
224,COc2cnc1ncncc1n2
270,CCSC(=O)N(CC)C1CCCCC1 
724,O=C1NC(=O)c2ccccc12 
710,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3
618,O=N(=O)OCC(CON(=O)=O)ON(=O)=O 
1066,CCCC=O
35,CCCCC=O
522,Clc1cc(Cl)cc(Cl)c1
634,C1=Cc2cccc3cccc1c23
269,CC(C)CC(=O)C
630,CCCCC(=O)OC
496,Nc2cccc3nc1ccccc1cc23 
674,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O
159,Cc1ccc(Cl)cc1
244,CCCCCCCCC(=O)C
285,O=C1NC(=O)NC(=O)C1(CC)CC
548,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl
868,CCc1ccccn1
760,c1cC2C(=O)NC(=O)C2cc1
644,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 
663,ClCCCCl
203,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1
628,CCNC(=S)NCC
1012,BrCCBr
945,CCCCC=C
769,NNc1ccccc1
684,CCCCOC
797,CC2(C)C1CCC(C)(C1)C2=O
1078,Oc1c(Cl)c(Cl)cc(Cl)c1Cl
185,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C 
41,OCCCC=C
105,COC=O
318,Nc1ncnc2nc[nH]c12 
691,O=C1NC(=O)NC(=O)C1(CC)CC=C
588,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C
331,C1CCCCCC1
793,CC(C)CCOC=O
832,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
553,CCCCI
798,COc2cnc1cncnc1n2
190,CCCCCCCCC(=O)OCC
329,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
878,CC(=O)Nc1ccc(Cl)cc1
444,CCCCCCCC=C
432,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl
637,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
615,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
248,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34
950,CC(C)OC(=O)Nc1cccc(Cl)c1
824,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl 
155,CCCOC(=O)C
172,CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C 
504,CC1=C(CCCO1)C(=O)Nc2ccccc2 
266,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O 
178,CCCCC(=O)CCCC
943,c2ccc1[nH]ccc1c2
475,CCI
845,C1c2ccccc2c3cc4ccccc4cc13
882,C=CCC=C
983,CCO
476,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C
236,NC(=S)Nc1ccccc1
545,Clc1cccc(c1)N(=O)=O
173,CI
1020,COC(=O)C=C
416,Nc1ccccc1N(=O)=O
110,Oc1c(I)cc(C#N)cc1I
762,CC=C(C)C
725,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl
273,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
589,Fc1ccccc1Br
1126,CCC(C)C
1045,CNC(=O)Oc1cc(C)cc(C)c1
377,CCCC(=O)OC
1027,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O
726,COC(=O)c1ccccc1
555,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C 
447,CCCCCc1ccccc1
779,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C
1053,Oc1cc(Cl)cc(Cl)c1
933,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O
1031,Brc1ccccc1Br
343,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O 
205,C=CC=O
611,c1ccc2c(c1)ccc3ccccc32
743,CCCCCC(C)C
204,CCNP(=S)(OC)OC(=CC(=O)OC(C)C)C
1002,C1CCC2CCCCC2C1
577,BrC(Cl)Cl
10,O=C1CCCN1
464,CC(C)(C)Cc1ccccc1
1103,CC(C)CC(C)O
720,ClC=C
175,O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
81,Cc1ncnc2nccnc12
636,CCNc1nc(NC(C)C)nc(OC)n1
338,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F
507,COc1ncnc2nccnc12 
703,Cc1ncc(N(=O)=O)n1CCO
90,O=N(=O)c1c(Cl)c(Cl)ccc1
42,O=C2NC(=O)C1(CCC1)C(=O)N2
740,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O
934,C
403,ClCBr
940,CN(=O)=O
746,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23
971,O=C1NC(=O)NC(=O)C1(C)C
960,CCOP(=S)(OCC)SCCSCC
394,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2
826,CC(Cl)(Cl)Cl
39,CCCCCCCI
374,COc1ccccc1OCC(O)COC(N)=O
251,CSC
348,CN(C)C(=O)Nc1ccccc1
67,NC(=O)c1cnccn1
807,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C 
931,CC(C)c1ccc(C)cc1O
184,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
1091,CC/C=C\C
639,CCC#CCC
99,CC(C)c1ccccc1
352,ClC(Br)Br
145,Oc2ncc1nccnc1n2
578,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) 
351,Cc1ccc2ccccc2c1
461,CCN(CC)c1ccccc1
768,c1ccc2cc3ccccc3cc2c1
91,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O 
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
765,c1ccc2c(c1)cnc3ccccc23 
1084,CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C
802,OCC(O)C(O)CO
246,CCOC(=O)c1ccc(N)cc1
902,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
225,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 
241,Cc1cccc(N)c1
47,c1ccccc1n2ncc(N)c(Br)c2(=O)
503,Oc1ccc(cc1)c2ccccc2
457,Oc1ccc(Cl)c(Cl)c1
346,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3
1079,CCCc1ccccc1
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl 
417,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl
872,CN(C)c1nc(nc(n1)N(C)C)N(C)C
369,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
414,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl
300,CCN2c1ccccc1N(C)C(=O)c3cccnc23 
914,CCCCCCC(=O)OCC
121,CC(C)C(C)C(C)C
1011,CCCCC(C)CC
994,CC(C)CCCO
1071,ClC(Cl)C(Cl)(Cl)Cl
767,CCCCCCCC
536,CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C
929,CCCCCC(C)(C)O
907,Clc1ccc(cc1)c2cc(Cl)ccc2Cl 
1123,FC(F)(F)C(Cl)Br 
813,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2
388,CCCC(O)CC
739,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C
776,CC1=CCCCC1
535,CC1CCCO1
1044,Sc1ccccc1
737,CCOc1ccccc1
1023,CC(C)c1ccc(C)cc1
1015,C1c2ccccc2c3ccc4ccccc4c13
165,CC(C)=CCC/C(C)=C\CO
690,CC(C)(C)CCO
1043,NC(=O)c1cccnc1 
321,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54
633,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl 
570,CCCCc1c(C)nc(NCC)[nH]c1=O
192,CNC(=O)Oc1ccccc1OC(C)C
127,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
999,Cc1ccc(O)cc1
402,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
14,CCCCCCCCCCCCCC
139,Brc1cccc2ccccc12
442,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 
198,Cc1ccccc1Cl
550,CCC(C)CCO
534,COC(=O)c1ccc(O)cc1
130,Cc1ccncc1C
304,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
562,c1ccccc1C(O)C(O)c2ccccc2
271,COc1ccc(Cl)cc1
1125,CCSCCSP(=S)(OC)OC
152,CCCCCCO
256,c1ccc2ccccc2c1
531,C1c2ccccc2c3ccccc13
245,CCN(CC)c1nc(Cl)nc(NC(C)C)n1
167,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
229,COP(=S)(OC)Oc1ccc(SC)c(C)c1
262,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F 
413,Oc1ccc(cc1)N(=O)=O
189,Nc1ccccc1O
1112,CCCCCCC(C)O
1014,O=C1NCCN1c2ncc(s2)N(=O)=O
512,Cc1c[nH]c2ccccc12 
226,CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C
1059,C1CCC=CCC1
384,CCCCCCC=C
1052,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 
213,CC12CCC(CC1)C(C)(C)O2 
514,CNC(=O)Oc1ccccc1C2OCCO2
196,CCCCC#C
682,Cc1c2ccccc2cc3ccccc13
757,CCCCCC(=O)C
386,Nc1nccs1 
187,Clc1cc(Cl)c(Cl)c(Cl)c1
387,c1ccccc1(OC(=O)NC)
891,C(c1ccccc1)c2ccccc2
151,Oc1cccc(O)c1
896,CCCCC(C)(C)O
635,CCCCCOC(=O)CC
926,CCCC(C)(C)O
483,Nc1nc[nH]n1
873,CC(C)CC(C)(C)O
938,Nc1nc(O)nc2nc[nH]c12 
