SMILES,Difficulty,Node_ID
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,2.1956527055654056,121
CCCCC(C)CC,2.1949315040182733,328
Clc1ccc(-c2ccccc2)cc1Cl,2.1844670980106216,650
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,2.172398341699199,771
O=C1CCCN1,2.1719108623497574,352
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,2.16585658260464,1018
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,2.164994547668585,1028
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,2.1428525919901014,1146
Clc1ccc(-c2ccc(Cl)cc2)cc1,2.142630214424951,166
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,2.1337856380462648,1151
c1ccc2cc3ccccc3cc2c1,2.128117484075644,945
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,2.1262274942398074,528
CCCCCC(C)C,2.123388099301322,926
CNN,2.1185255993977594,496
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,2.1171005809375996,690
Cc1ccc2c(ccc3ccccc32)c1,2.1118125791549685,565
CCCC(C)(C)C,2.095231464999446,506
CCCCCCCCCCCCCCCC,2.0878666102691326,317
Cc1cccc2c1Cc1ccccc1-2,2.087057699707808,370
CCC(Br)(CC)C(=O)NC(N)=O,2.0857125663757325,394
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,2.074959431323642,491
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,2.070655847962748,985
Clc1cc(Cl)c(Cl)cc1Cl,2.0667167804067588,237
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,2.0498886824672202,1133
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,2.0427896772588916,772
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],2.0423334998148537,362
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,2.0348806316001387,1101
CCO,2.033751905640896,1114
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.0334551511430123,162
c1cc2c3c(cccc3c1)CC2,2.0270816535072687,730
CCCCCC1CCCC1,2.0261462553814544,292
CC(=O)N(C)C,2.020824687500057,882
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,2.0182772091146943,805
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,2.0154807659081966,1120
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,2.013729827245076,628
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.999439234352112,907
