,RDKit2D_calculated,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
35,1.0,1.851616520794927,944.9319028268629,22.05167728494828,16.648468857757653,16.648468857757653,14.095574016164477,9.49102741450627,9.49102741450627,7.6691803644802,7.6691803644802,5.494425477986615,5.494425477986615,3.7702097659145846,3.7702097659145846,17.646929738491977,23.227673881834768,0.0,23.341061144841376,24.570870349683542,18.55355575984923,18.329577708536295,4.681802935145185,14.09534396535438,21.38460145595012,5.733667477162185,420.1885440160001,1.3,1.9666666666666666,2.5,0.45,-3.06,30.0,397.25500000000005,4181930.9980548476,21.64414732193815,8.356853038933178,4.5677236106053165,171.80455742847064,12.746664617059086,0.4159120645112424,12.746664617059086,0.4159120645112424,0.11233403932560693,0.3654305971408249,-4.434326076539107,-0.3654305971408249,3.5393800000000013,104.93760000000003,420.4390000000001,3.0,7.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,2.0,10.0,0.0,5.0,1.0,0.0,1.0,160.0,15.950365812018994,5.563451491696996,5.817862777835028,0.0,5.907179729351506,6.176298517443475,9.476340119217006,0.0,23.53181850606398,0.0,0.0,57.62327710797885,17.9260706754446,23.592419679798624,3.0,17.96578232709628,17.412428781870094,5.261891554738487,14.680394474296701,11.651573523323577,37.522445044517426,19.41213256936071,41.58921482885351,0.0,6.069221312792274,11.050456081168516,24.67649419554305,0.0,0.0,40.72475899815055,6.176298517443475,17.249018913692154,41.2257458653918,30.462311845459514,0.0,0.0,0.0,99.97,39.81566514747355,0.0,13.987890965847352,16.893799967611905,5.143019714840343,-0.8559963329786562,6.810536141727727,-0.6651854675689526,0.0,3.9536031963800724,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7707661321657998
36,1.0,1.5741710759317666,966.366408821634,20.543241116511005,15.814474459118443,16.570403405136897,13.956728795830724,9.706740185702085,10.084704658711313,7.648869769994619,8.056069896735224,5.8785549821629735,6.1850806563792835,4.170016028083306,4.287564579477175,11.7244005703974,14.446843786485127,0.0,28.363694458582703,11.729227103831523,32.351977680603184,18.55355575984923,16.94501357521987,0.0,21.38460145595012,17.3346073673947,416.152765224,1.3793103448275863,2.1724137931034484,2.793103448275862,0.45,-2.6299999999999994,29.0,394.7120000000001,3525804.2761565186,19.67628802398896,8.010371929840606,3.9310067916253564,172.7709216959706,13.740765082585693,0.36543059714076054,13.740765082585693,0.25359558729954806,0.006507605909176872,0.25359558729954806,-0.6426312783981729,-0.36543059714076054,3.457180000000001,107.40660000000004,416.8880000000001,3.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,9.0,0.0,5.0,1.0,1.0,2.0,152.0,15.950365812018994,11.38067233274289,5.817862777835028,0.0,5.907179729351506,0.0,9.476340119217006,4.39041504767482,10.360573363039524,0.0,11.600939890232516,56.971900508914025,17.9260706754446,23.051601501842956,4.0,9.184952231746642,29.013368672102608,5.261891554738487,14.680394474296701,11.651573523323577,37.76696814999996,18.406301415831482,40.79925042348212,0.0,6.069221312792274,11.050456081168516,15.89566410019341,0.0,11.600939890232516,39.71892784462132,0.0,23.06623975473805,42.08311599662082,24.395944776997904,5.022633313741326,0.0,0.0,99.97000000000001,15.402387403839297,5.720936140336748,14.361164710862894,17.151776229091205,6.117673338899891,-1.1822914455307985,6.955890835670846,5.375646991091099,2.207926906849928,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776978625579998
37,1.0,1.1087614888514976,1136.8719374172201,23.545394827624122,19.675246678963443,20.49174325989117,16.49313306559672,12.240170202276342,13.849335509802742,9.708836273855573,11.722395957709344,7.542562352650397,9.587137363613328,5.508119410064216,7.415149741638104,10.023291153407584,8.417796984328938,0.0,11.670759652908181,25.049259687134505,67.97587462601395,0.0,29.223066780900005,12.13273413692322,36.86747431826371,0.0,483.24164429600006,0.9705882352941176,1.7058823529411764,2.4411764705882355,0.5833333333333334,-2.59,34.0,450.37800000000027,87236613.50895873,23.165886444515184,9.952020488098302,5.072222673891081,200.9903392838768,13.144471756231315,0.3576149068912222,13.144471756231315,0.21386783020695993,0.22881728822791203,0.21386783020695993,-3.2246459883310545,-0.3576149068912222,2.979000000000001,130.97350000000003,483.6420000000004,1.0,9.0,1.0,3.0,4.0,0.0,1.0,1.0,7.0,1.0,10.0,0.0,7.0,1.0,1.0,2.0,182.0,9.883888251797686,11.642267275834955,5.824404497999927,10.023291153407584,0.0,0.0,0.0,32.658927059414005,0.0,0.0,0.0,62.493475966802066,51.19037796141553,17.643625173208328,5.0,8.417796984328938,15.841153931242612,0.0,29.225108596032275,11.835812092322787,50.987592189630035,30.78994813209961,42.874989424526916,0.0,11.387855989696924,4.899909730850478,5.817862777835028,0.0,0.0,69.5747848107583,16.444112776333593,11.835812092322787,44.349334235555986,37.050584926526994,0.0,11.387855989696924,0.0,107.97,28.00980637908668,0.0,22.746556791241915,0.0,1.0249358607932708,3.586095328747885,4.186863374229534,13.430711582423736,1.2211804258536691,-1.1228164090433603,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503008206504744
38,1.0,2.0646655272054426,658.9373077241991,14.328062645816686,11.888097440161179,11.888097440161179,9.488000430147716,7.0159727431741015,7.0159727431741015,6.213226413926328,6.213226413926328,4.406161336744842,4.406161336744842,3.100456208722225,3.100456208722225,5.907179729351506,4.794537184071822,0.0,5.41499046939678,11.605292320844956,17.624908615225834,12.841643245852019,10.712241465228699,18.329577708536295,24.262944811688616,5.733667477162185,272.16371126,1.55,2.35,3.0,0.4666666666666667,-2.0399999999999996,20.0,252.19199999999998,48742.17866044413,12.966923666973225,4.507022414518358,2.0287340342293403,117.70264580636875,11.655409580498866,0.3793311205597457,11.655409580498866,0.2520226373376016,0.22397722978080137,0.2520226373376016,-0.4449045729402863,-0.3793311205597457,2.423800000000001,78.75260000000003,272.35200000000003,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,106.0,11.050456081168516,0.0,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.5153978936156225,5.098681808301038,0.0,20.268296022307258,30.38936785217202,12.238684400761038,22.964382055609896,3.0,4.794537184071822,17.11126672165133,0.0,9.61407970191666,11.148657946558965,39.15178009730724,5.316788604006331,30.089872771846366,0.0,0.0,11.050456081168516,5.687386274683562,0.0,0.0,21.563100260416128,0.0,5.41499046939678,43.467927943928096,24.52642128014937,0.0,5.516700717616262,0.0,72.41999999999999,1.7606396447467876,0.0,11.655409580498866,7.758340419501134,7.8651138510959955,-0.4449045729402863,4.211695483749056,6.9196371882086165,4.524068405139833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009338254037809
39,1.0,1.397274521661235,1412.52687513436,20.785881803630286,17.337997794142243,17.337997794142243,15.259152830872496,10.621926669542441,10.621926669542441,7.99048949988226,7.99048949988226,6.048923582578699,6.048923582578699,4.462173755587495,4.462173755587495,0.0,0.0,0.0,0.0,5.948339280986494,59.2955474686035,11.126902983393991,0.0,34.70492702312576,63.29551030384601,4.9839785209472085,409.20149373600003,0.967741935483871,1.8387096774193548,2.774193548387097,0.20833333333333334,-3.709999999999999,31.0,386.31300000000016,29438028.835068014,18.09041866635029,7.210640341596025,3.139485843468518,179.2790032315011,4.829719702695893,0.3228635353595765,4.829719702695893,0.24703304773024787,0.5949153859074496,0.24703304773024787,0.5949153859074496,-0.3228635353595765,3.714800000000002,122.69740000000003,409.49700000000024,2.0,7.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,154.0,10.633577208012662,0.0,5.647177220767728,5.948339280986494,0.0,0.0,4.681802935145185,4.5153978936156225,10.082660329248245,5.098681808301038,18.19910120538483,72.95334587507621,29.88157753513562,11.713544289229338,6.0,0.0,28.185827708518843,0.0,29.69533157031642,7.04767198267719,12.841643245852019,18.406301415831482,72.05152667431302,0.0,11.126902983393991,10.633577208012662,11.635725555670057,0.0,0.0,37.468055778135245,19.88931522852921,0.0,11.126902983393991,60.92462369091903,0.0,27.677005136242776,0.0,72.07000000000001,3.7260464080164173,0.0,4.829719702695893,17.066130460174946,7.888906218194432,0.5949153859074496,16.90769989414376,5.9638073689996425,2.0620520889529397,1.960722472914517,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475274427385187
40,1.0,1.6436971953604187,963.3445203927394,16.355160383312146,13.164271207775304,13.164271207775304,11.809663088089316,7.730711446588996,7.730711446588996,5.497551244234429,5.497551244234429,3.871844659994636,3.871844659994636,2.6152091451896253,2.6152091451896253,0.0,0.0,0.0,6.041840829147961,5.948339280986494,16.85126421306755,5.563451491696996,24.917850789603772,34.898934990099406,44.309174024409,0.0,316.143644512,1.0,1.875,2.75,0.1111111111111111,-3.2799999999999994,24.0,300.24000000000007,684299.3047298804,14.321028298104077,6.0777588936310325,2.6929457918934134,138.80472630715715,4.611163548752834,0.3633855863963341,4.611163548752834,0.2368559993542218,0.15063093138489947,0.2368559993542218,0.15063093138489947,-0.3633855863963341,3.383600000000002,92.93470000000002,316.36800000000005,1.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,118.0,5.316788604006331,17.66188357021583,0.0,5.948339280986494,0.0,0.0,9.551078168738563,9.967957041894417,4.9839785209472085,0.0,30.33183534230805,24.619922828310838,18.435527972374114,11.713544289229338,4.0,0.0,16.85126421306755,0.0,24.503013731580186,0.0,12.965578028838586,5.316788604006331,72.94587176053204,0.0,5.948339280986494,5.316788604006331,5.817862777835028,0.0,0.0,24.503013731580186,0.0,0.0,18.52902952053558,67.38242026883503,0.0,16.981740716219015,0.0,68.52000000000001,1.8565249433106576,0.0,17.38929922358334,3.411366370622323,2.9511027382843764,1.3483526497018565,14.179872400581068,6.9236023452590905,2.1065459953239536,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6248584978412681
41,1.0,1.023874789663843,1475.1959604448755,28.467680079504984,24.99119336851374,24.99119336851374,20.585652671367416,15.529316209443532,15.529316209443532,12.195442664431054,12.195442664431054,9.395252307377643,9.395252307377643,6.686664320791577,6.686664320791577,0.0,0.0,0.0,0.0,5.948339280986494,67.77184574346869,50.39544141886944,0.0,16.77860853369031,98.50898483976762,10.082660329248245,565.364142376,0.6904761904761905,1.380952380952381,2.119047619047619,0.45454545454545453,-3.6599999999999997,42.0,522.4260000000004,7934496768.924842,27.190009430144606,11.911927635369647,5.815716443081763,248.87717024712148,4.908511111597869,0.37141623025299797,4.908511111597869,0.2470340757414019,0.6090916772090476,0.2470340757414019,0.6090916772090476,-0.37141623025299797,4.107900000000003,172.1626999999995,565.7700000000002,1.0,9.0,0.0,3.0,3.0,2.0,2.0,4.0,9.0,1.0,9.0,0.0,6.0,0.0,3.0,3.0,220.0,24.916427527408242,0.0,5.647177220767728,5.948339280986494,0.0,0.0,4.899909730850478,4.5153978936156225,4.9839785209472085,5.098681808301038,18.19910120538483,74.96500818213467,100.31185877563448,0.0,7.0,0.0,28.657675325804906,0.0,29.2977874154153,0.0,18.88348407499998,94.65951609018742,66.86051425622918,0.0,11.126902983393991,15.116608065707286,23.01049810503718,0.0,0.0,114.88253626904341,0.0,0.0,12.841643245852019,66.86051425622918,0.0,16.77408020416172,0.0,58.42,1.8740386056174434,0.0,17.436500125936085,8.195415153273894,6.657984849085037,0.6090916772090476,22.50328331267865,4.465984675455622,11.337241676611384,4.420459924132835,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751112561878955
42,1.0,1.5970139181576661,956.2205675891154,20.216967702877938,16.18467280716716,16.18467280716716,14.063683283512805,9.314398342920175,9.314398342920175,6.707918565342226,6.707918565342226,4.392094846936352,4.392094846936352,2.9572975947864055,2.9572975947864055,5.817220841045895,4.39041504767482,0.0,6.041840829147961,36.62223326368232,36.994990727734795,0.0,0.0,25.980208536304467,45.66676463925405,4.736862953800049,399.19313454400003,1.1724137931034482,1.9310344827586208,2.6206896551724137,0.3888888888888889,-3.340000000000001,29.0,377.25800000000015,5723886.410116883,18.997236284197285,8.350025547477928,4.744648890291791,166.50884774287616,13.099348821287926,0.37777587925400735,13.099348821287926,0.23180498895568963,0.2728814195431264,0.23180498895568963,-0.4732159393267039,-0.37777587925400735,2.1905199999999994,105.69910000000002,399.43400000000025,3.0,10.0,0.0,1.0,1.0,0.0,3.0,3.0,9.0,3.0,11.0,0.0,6.0,0.0,1.0,1.0,152.0,20.27034989266319,23.277992831505014,5.817220841045895,5.948339280986494,0.0,0.0,5.098681808301038,14.358372089569237,15.066638850195455,0.0,0.0,13.847474399381248,25.22224694874837,37.34321989624841,4.0,9.127278001474869,23.40192761449158,0.0,30.13327770039091,0.0,19.88931522852921,41.836763679714124,41.86197461404365,0.0,0.0,15.53348693886314,27.7923426621664,0.0,0.0,56.436554441241896,4.736862953800049,12.740958040736519,24.483910521686973,24.52642128014937,0.0,0.0,0.0,116.77,18.534727787902426,0.0,19.381091765894706,13.41578573468163,0.8585769818972382,2.488740229070663,3.4647979935911097,2.2920777659089353,6.564201741053292,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732399888519606
43,1.0,1.5084109072315244,1428.3429136809377,26.79431797206756,19.36515772240471,20.18165430333244,17.474513541031566,11.334853581674587,12.81801682926898,8.653026259311597,10.335428500721106,6.124314182658573,7.5215131491678955,4.208154037425323,5.266776900236798,27.670220891899557,31.645470866163706,0.0,33.923930895042716,5.687386274683562,49.948754765550476,30.462311845459514,4.681802935145185,0.0,21.20678658955173,5.733667477162185,532.150444256,1.054054054054054,1.6756756756756757,2.27027027027027,0.2916666666666667,-4.049999999999999,37.0,509.3640000000002,149951781.11216202,26.02551633488794,10.135770669174807,5.857186844887164,210.68257181156122,12.726433048421269,0.415912069528217,12.726433048421269,0.415912069528217,0.022937730547933022,0.365430597140825,-4.529482140018452,-0.365430597140825,4.800080000000002,129.3301,532.5480000000001,4.0,9.0,1.0,0.0,1.0,2.0,1.0,3.0,7.0,3.0,13.0,0.0,7.0,1.0,0.0,1.0,194.0,11.050456081168516,5.563451491696996,5.817862777835028,0.0,15.930470882759089,6.176298517443475,14.198434983669095,8.417796984328938,23.531818506063985,0.0,12.841643245852019,61.372579793544894,17.5716161209802,28.4879031553164,4.0,26.383579311425223,33.12310620996124,5.261891554738487,9.780484743446223,11.651573523323577,42.79690931381325,10.038883468458419,65.85468310269995,0.0,6.069221312792274,15.772550945620605,30.36388047022661,0.0,0.0,24.105461457126665,16.199589670851058,17.249018913692154,47.646567488317814,59.623263594823726,0.0,0.0,0.0,142.89999999999998,67.35611683249168,0.0,11.881027647448262,16.87497807062477,5.148376186687541,-0.768390161131435,11.223801978042179,0.3599564157402426,0.0,-4.075866969903225,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989126665513962
44,1.0,1.9375525152873292,1063.4127477019388,16.681433796945207,13.276559359251863,13.276559359251863,11.669035095596021,7.600720139733627,7.600720139733627,5.445066291390497,5.445066291390497,3.860446968348681,3.860446968348681,2.838381084341498,2.838381084341498,5.969305287951849,4.794537184071822,0.0,0.0,28.8976628862909,16.46637642377805,6.3273200747645415,17.802383706448886,31.4436167596751,20.050617371142664,4.736862953800049,321.12257472000005,1.3333333333333333,2.2083333333333335,3.0416666666666665,0.17647058823529413,-3.2199999999999998,24.0,306.22,559451.8522337952,14.37720340859335,5.449250725116317,2.21429260168813,136.84235201603667,12.205564618996256,0.4623333584325949,12.205564618996256,0.3399420163769306,0.31391395639727215,0.3399420163769306,-0.39007947005962795,-0.4623333584325949,2.688300000000001,89.55320000000003,321.3400000000001,1.0,7.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,120.0,9.720841474747257,11.97449729553227,0.0,0.0,0.0,5.969305287951849,4.681802935145185,14.76249422596624,5.098681808301038,0.0,12.13273413692322,12.990104268152233,30.391034832065134,28.767186383139432,4.0,9.53140013787187,27.90563165526543,0.0,24.73242030628785,7.04767198267719,6.923737199690624,6.606881964512918,42.48355991507251,0.0,11.257379486545457,0.0,0.0,0.0,0.0,37.30860755875261,11.78453493647724,0.0,17.28172587545944,36.920108423375524,0.0,33.193705853859036,0.0,85.69000000000001,6.896848695503096,0.0,23.808287597076376,6.133815155436729,3.4567832734945836,-0.39007947005962795,5.911767841395818,5.042535770289648,2.0908566009941376,1.8825178692025735,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863447728658716
