Molecules Remaining,Time needed (s),Total Time passed (min),Predicted Time Left (min)
3086.0,9.921716999999944,26.3010616,501.64
3085.0,8.976956799999925,26.3010616,481.45
3084.0,9.180643300000042,26.3010616,476.51
3083.0,9.178273600000011,26.3010616,473.91
3082.0,9.039631799999938,26.3010616,468.97
3081.0,9.962886000000026,26.3010616,490.12
3080.0,8.944784700000014,26.3010616,474.49
3079.0,10.384711299999935,26.3010616,503.54
3078.0,10.417796899999985,26.3010616,518.82
3077.0,9.141435399999978,26.3010616,493.65
3076.0,10.892506400000002,26.3010616,525.86
3075.0,9.364277700000002,26.3010616,502.73
3074.0,10.273592600000029,26.3010616,514.37
3073.0,9.911935900000003,26.3010616,510.85
3072.0,9.043013999999971,26.3010616,486.77
3071.0,9.106890700000008,26.3010616,476.29
3070.0,8.914675299999999,26.3010616,466.06
3069.0,9.28842490000011,26.3010616,470.43
3068.0,10.241077800000085,26.3010616,496.88
3067.0,8.981510999999955,26.3010616,477.84
3066.0,10.144972399999915,26.3010616,497.96
3065.0,9.697040099999867,26.3010616,496.5
3064.0,8.953924300000153,26.3010616,476.72
3063.0,9.102987399999847,26.3010616,470.56
3062.0,9.388855800000101,26.3010616,474.7
3061.0,10.761794100000088,26.3010616,511.7
3060.0,15.543298499999992,26.3010616,651.99
3059.0,10.746536300000116,26.3010616,599.75
3058.0,8.740071799999896,26.3010616,522.43
3057.0,9.4622288999999,26.3010616,502.1
3056.0,9.819627600000103,26.3010616,500.96
3055.0,9.26901440000006,26.3010616,486.29
3054.0,9.288282499999923,26.3010616,479.38
3053.0,9.137535200000002,26.3010616,472.01
3052.0,8.91890710000007,26.3010616,462.69
3051.0,9.028570499999887,26.3010616,460.75
3050.0,9.086292800000138,26.3010616,461.16
3049.0,8.992628100000047,26.3010616,458.92
3048.0,8.990075499999875,26.3010616,457.66
3047.0,9.14304459999994,26.3010616,460.83
3046.0,8.897326499999963,26.3010616,456.11
3045.0,9.872382499999958,26.3010616,478.41
3044.0,9.78980249999995,26.3010616,487.38
3043.0,8.942062100000157,26.3010616,470.29
3042.0,8.89475880000009,26.3010616,460.48
3041.0,8.887140599999839,26.3010616,455.3
3040.0,9.585059600000022,26.3010616,470.32
3039.0,8.921530000000075,26.3010616,460.95
3038.0,9.57764670000006,26.3010616,472.79
3037.0,8.861973700000135,26.3010616,460.53
3036.0,8.86784149999994,26.3010616,454.47
3035.0,8.86683149999999,26.3010616,451.34
3034.0,9.169355300000007,26.3010616,457.35
3033.0,8.991015000000061,26.3010616,455.77
3032.0,9.023534599999948,26.3010616,455.73
3031.0,9.362260200000037,26.3010616,464.19
3030.0,9.133318099999997,26.3010616,462.56
3029.0,9.740905900000143,26.3010616,477.0
3028.0,9.249528000000055,26.3010616,471.74
3027.0,9.472558700000036,26.3010616,474.66
3026.0,10.15169139999989,26.3010616,493.16
3025.0,10.644973100000016,26.3010616,514.75
3024.0,10.739576599999964,26.3010616,527.84
3023.0,11.191795800000136,26.3010616,545.68
3022.0,10.737061799999992,26.3010616,543.05
3021.0,11.452828899999986,26.3010616,559.67
3020.0,11.506418499999882,26.3010616,569.22
3019.0,10.63248879999992,26.3010616,551.92
3018.0,10.658379200000127,26.3010616,543.84
3017.0,9.706133500000078,26.3010616,515.78
3016.0,10.34950200000003,26.3010616,517.83
3015.0,9.938086399999975,26.3010616,508.44
3014.0,10.213219299999992,26.3010616,510.57
3013.0,10.223236700000143,26.3010616,511.81
3012.0,11.72122370000011,26.3010616,549.92
3011.0,11.444898399999829,26.3010616,561.95
3010.0,10.589374900000166,26.3010616,546.41
3009.0,9.257584499999894,26.3010616,505.17
3008.0,10.286275100000012,26.3010616,510.26
3007.0,11.22827140000004,26.3010616,536.31
3006.0,10.233632400000033,26.3010616,524.33
3005.0,9.663417199999913,26.3010616,503.99
3004.0,9.21643280000012,26.3010616,482.55
3003.0,9.40934570000013,26.3010616,476.59
3002.0,10.746853699999974,26.3010616,506.97
3001.0,11.056219000000056,26.3010616,529.81
3000.0,9.765394900000047,26.3010616,508.87
2999.0,8.93863169999986,26.3010616,477.67
2998.0,9.712685700000065,26.3010616,481.33
2997.0,9.992626900000005,26.3010616,490.07
2996.0,8.67511710000008,26.3010616,461.47
2995.0,8.922128699999803,26.3010616,453.26
2994.0,9.03812210000001,26.3010616,451.98
2993.0,8.687693500000023,26.3010616,442.53
2992.0,10.180644500000199,26.3010616,474.94
2991.0,9.509679499999947,26.3010616,474.34
2990.0,9.372685000000047,26.3010616,470.55
2989.0,9.633735200000046,26.3010616,475.08
2988.0,9.95160820000001,26.3010616,485.17
2987.0,10.40159349999999,26.3010616,501.33
2986.0,9.523082999999815,26.3010616,487.47
2985.0,10.834276199999977,26.3010616,513.06
2984.0,9.887876199999937,26.3010616,502.24
2983.0,10.578165600000148,26.3010616,513.9
2982.0,9.963074600000027,26.3010616,504.37
2981.0,9.367909800000007,26.3010616,484.73
2980.0,8.589713200000006,26.3010616,455.53
2979.0,8.710292199999913,26.3010616,443.85
2978.0,8.81591729999991,26.3010616,440.56
2977.0,8.6463119,26.3010616,434.63
2976.0,8.730049000000008,26.3010616,433.68
2975.0,8.631962200000089,26.3010616,430.69
2974.0,8.652370399999882,26.3010616,429.64
2973.0,9.044910200000004,26.3010616,438.76
2972.0,8.856791200000089,26.3010616,438.58
2971.0,8.661029899999903,26.3010616,433.58
2970.0,8.730397100000118,26.3010616,432.72
2969.0,8.627015599999822,26.3010616,429.66
2968.0,8.655255599999919,26.3010616,428.76
2967.0,8.781196800000089,26.3010616,431.35
2966.0,8.702467999999953,26.3010616,430.63
2965.0,8.590763100000004,26.3010616,427.43
2964.0,8.67125390000001,26.3010616,427.75
2963.0,8.727685800000017,26.3010616,429.23
2962.0,8.652034300000196,26.3010616,428.03
2961.0,8.625872099999924,26.3010616,426.72
2960.0,8.707505900000342,26.3010616,428.0
2959.0,8.755637000000206,26.3010616,429.75
2958.0,8.814189100000021,26.3010616,432.0
2957.0,8.636630700000296,26.3010616,428.68
2956.0,8.786514500000067,26.3010616,430.63
2955.0,8.636215900000025,26.3010616,427.84
2954.0,8.98574890000009,26.3010616,434.97
2953.0,8.952698199999759,26.3010616,437.65
2952.0,9.936603099999957,26.3010616,463.11
2951.0,9.848181400000158,26.3010616,473.58
2950.0,9.877949100000023,26.3010616,479.46
2949.0,9.966784499999903,26.3010616,484.5
2948.0,9.829480800000056,26.3010616,483.56
2947.0,9.80343129999983,26.3010616,482.37
2946.0,9.948202600000059,26.3010616,485.25
2945.0,8.782391799999914,26.3010616,458.0
2944.0,9.840579400000024,26.3010616,470.26
2943.0,9.765269400000307,26.3010616,474.46
2942.0,8.803742099999909,26.3010616,452.92
2941.0,8.907405500000095,26.3010616,444.61
2940.0,8.876248900000064,26.3010616,439.62
2939.0,8.91034770000033,26.3010616,437.89
2938.0,9.739306800000122,26.3010616,457.24
2937.0,8.91234439999971,26.3010616,446.6
2936.0,9.693284500000118,26.3010616,460.3
2935.0,8.549571300000025,26.3010616,439.11
2934.0,8.512427300000127,26.3010616,427.54
2933.0,8.700085200000103,26.3010616,426.27
2932.0,8.684307399999852,26.3010616,425.18
2931.0,8.521877700000005,26.3010616,420.59
2930.0,10.021193799999764,26.3010616,454.82
2929.0,9.630251500000213,26.3010616,462.31
2928.0,8.581742500000018,26.3010616,440.4
2927.0,8.86263629999985,26.3010616,436.23
2926.0,9.79747180000004,26.3010616,456.85
2925.0,8.456801999999698,26.3010616,434.41
2924.0,8.85127300000022,26.3010616,432.73
2923.0,9.35417759999973,26.3010616,444.07
2922.0,8.542278400000214,26.3010616,429.89
2921.0,8.583668300000227,26.3010616,423.74
2920.0,9.735602799999924,26.3010616,448.62
2919.0,9.478820899999846,26.3010616,454.72
2918.0,9.725837400000273,26.3010616,463.7
2917.0,9.520186300000205,26.3010616,463.11
2916.0,9.051557700000103,26.3010616,451.35
2915.0,9.16311160000032,26.3010616,448.11
2914.0,9.763295200000357,26.3010616,460.98
2913.0,8.5614771999999,26.3010616,438.17
2912.0,8.555867800000215,26.3010616,426.56
2911.0,9.767273399999794,26.3010616,450.06
2910.0,8.995339999999942,26.3010616,443.02
2909.0,8.569642299999941,26.3010616,429.1
2908.0,9.117527600000358,26.3010616,435.35
2907.0,8.482551600000079,26.3010616,423.02
2906.0,8.47132479999982,26.3010616,416.51
2905.0,8.45815500000026,26.3010616,412.87
2904.0,8.55474839999988,26.3010616,413.32
2903.0,8.866655499999979,26.3010616,421.01
2902.0,8.465060699999867,26.3010616,415.08
2901.0,9.682841400000143,26.3010616,441.47
2900.0,9.69335060000003,26.3010616,454.83
2899.0,9.861167199999727,26.3010616,465.49
2898.0,10.411456899999848,26.3010616,484.01
2897.0,10.001907100000153,26.3010616,483.3
2896.0,9.318374200000108,26.3010616,466.37
2895.0,9.372281699999803,26.3010616,459.13
2894.0,9.777779699999883,26.3010616,465.21
2893.0,9.71438020000005,26.3010616,466.64
2892.0,9.751355299999886,26.3010616,468.17
2891.0,9.750690699999723,26.3010616,468.83
2890.0,9.702835399999913,26.3010616,467.93
2889.0,9.361214999999902,26.3010616,459.18
2888.0,8.979945800000223,26.3010616,445.55
2887.0,8.483339900000374,26.3010616,426.72
2886.0,9.636010700000043,26.3010616,444.95
2885.0,8.520834799999648,26.3010616,427.18
2884.0,8.924568100000215,26.3010616,427.93
2883.0,8.423572100000001,26.3010616,416.2
2882.0,8.450367800000095,26.3010616,410.91
2881.0,8.363812399999915,26.3010616,406.11
2880.0,9.7095647000001,26.3010616,435.93
2879.0,9.32129729999997,26.3010616,441.45
2878.0,8.382536499999787,26.3010616,421.62
2877.0,9.127936500000033,26.3010616,429.5
2876.0,9.700015000000349,26.3010616,447.07
2875.0,9.66497870000012,26.3010616,454.93
2874.0,9.754954999999882,26.3010616,460.94
2873.0,9.688075000000026,26.3010616,462.26
2872.0,8.383936600000197,26.3010616,431.63
2871.0,8.491085000000112,26.3010616,418.82
2870.0,9.653951100000086,26.3010616,440.15
2869.0,8.378517900000134,26.3010616,420.24
2868.0,8.328156099999887,26.3010616,409.02
2867.0,9.66614010000012,26.3010616,435.3
2866.0,8.948825599999964,26.3010616,431.23
2865.0,8.929689300000064,26.3010616,428.66
2864.0,9.597619600000144,26.3010616,443.24
2863.0,9.579413299999942,26.3010616,450.01
2862.0,10.394966400000158,26.3010616,472.76
2861.0,8.380982000000131,26.3010616,436.04
2860.0,8.355414799999835,26.3010616,417.01
2859.0,8.83030080000026,26.3010616,418.74
2858.0,8.995891199999733,26.3010616,423.48
2857.0,8.281977500000266,26.3010616,408.77
2856.0,8.396966599999814,26.3010616,404.09
2855.0,8.88282990000016,26.3010616,413.24
2854.0,8.47540600000002,26.3010616,408.05
2853.0,9.674845100000312,26.3010616,433.89
2852.0,8.301064900000256,26.3010616,414.09
2851.0,8.857665499999712,26.3010616,417.34
2850.0,8.208097100000032,26.3010616,403.47
2849.0,8.2320579000002,26.3010616,397.04
2848.0,8.72349929999973,26.3010616,405.41
2847.0,8.375225600000249,26.3010616,401.27
2846.0,8.815850699999828,26.3010616,409.57
2845.0,9.422023399999944,26.3010616,428.02
2844.0,8.778237600000011,26.3010616,421.9
2843.0,8.409032900000057,26.3010616,410.03
2842.0,8.18586839999989,26.3010616,398.74
2841.0,8.201746000000185,26.3010616,393.41
2840.0,9.041834299999664,26.3010616,410.55
2839.0,8.730905299999904,26.3010616,411.69
2838.0,8.185012599999936,26.3010616,399.28
2837.0,8.338842199999817,26.3010616,396.64
2836.0,9.16140489999998,26.3010616,414.69
2835.0,9.286915600000157,26.3010616,426.6
2834.0,8.821858899999825,26.3010616,421.49
2833.0,8.886591899999985,26.3010616,420.4
2832.0,9.063922699999694,26.3010616,423.96
2831.0,8.890103100000033,26.3010616,421.56
2830.0,10.124774199999592,26.3010616,449.4
2829.0,9.54786090000016,26.3010616,449.63
2828.0,8.242881600000146,26.3010616,418.92
2827.0,9.787887599999976,26.3010616,439.89
2826.0,9.381329399999686,26.3010616,440.72
2825.0,8.899404100000083,26.3010616,429.72
2824.0,9.099315399999796,26.3010616,428.84
2823.0,8.757508900000175,26.3010616,420.29
2822.0,9.392961099999866,26.3010616,430.88
2821.0,9.450800000000072,26.3010616,437.46
2820.0,9.430012499999975,26.3010616,440.18
2819.0,8.739012000000002,26.3010616,425.23
2818.0,8.103015600000163,26.3010616,402.76
2817.0,9.486319399999957,26.3010616,423.92
2816.0,9.313776299999972,26.3010616,430.37
2815.0,8.151463199999853,26.3010616,406.26
2814.0,8.119513999999981,26.3010616,393.39
2813.0,8.303501199999573,26.3010616,391.21
2812.0,8.872799399999622,26.3010616,403.38
2811.0,9.420593899999858,26.3010616,422.22
2810.0,9.363607500000398,26.3010616,430.22
2809.0,8.747475699999995,26.3010616,419.72
2808.0,8.20310180000024,26.3010616,401.67
2807.0,8.079552700000022,26.3010616,389.69
2806.0,8.348044800000025,26.3010616,389.91
2805.0,8.108558699999776,26.3010616,384.36
2804.0,8.603949600000306,26.3010616,393.08
2803.0,8.499122299999726,26.3010616,394.93
2802.0,8.512023499999941,26.3010616,396.08
2801.0,8.497572700000092,26.3010616,396.24
2800.0,8.137002200000097,26.3010616,387.85
2799.0,8.219370499999968,26.3010616,385.5
2798.0,8.481335399999807,26.3010616,390.37
2797.0,8.448825299999953,26.3010616,391.97
2796.0,8.893032500000118,26.3010616,403.05
2795.0,8.097293000000263,26.3010616,389.98
2794.0,8.439667099999951,26.3010616,391.36
2793.0,8.488373000000138,26.3010616,393.1
2792.0,8.151531599999998,26.3010616,386.07
2791.0,8.224169199999778,26.3010616,384.18
2790.0,9.246292300000277,26.3010616,406.92
2789.0,9.316900199999964,26.3010616,419.85
2788.0,7.987741299999925,26.3010616,395.36
2787.0,8.17417290000003,26.3010616,387.39
2786.0,7.87377030000016,26.3010616,376.36
2785.0,8.092854399999851,26.3010616,375.87
2784.0,8.17508480000015,26.3010616,377.46
2783.0,8.206750499999998,26.3010616,378.92
2782.0,9.014279600000009,26.3010616,398.3
2781.0,9.115161399999579,26.3010616,410.25
2780.0,9.197126600000047,26.3010616,418.04
2779.0,9.12604969999984,26.3010616,420.21
2778.0,9.270299099999647,26.3010616,424.56
2777.0,8.770029799999975,26.3010616,415.08
2776.0,8.135183900000357,26.3010616,395.59
2775.0,8.61260429999993,26.3010616,396.82
2774.0,8.631595500000003,26.3010616,397.8
2773.0,8.710748299999977,26.3010616,400.05
2772.0,8.490901699999995,26.3010616,396.02
2771.0,8.630659899999955,26.3010616,397.16
2770.0,9.125841099999889,26.3010616,409.09
2769.0,9.237664400000085,26.3010616,417.55
2768.0,9.232074099999863,26.3010616,421.58
2767.0,9.060560899999928,26.3010616,419.56
2766.0,9.090907600000264,26.3010616,419.17
2765.0,9.225046399999883,26.3010616,421.99
2764.0,9.091242200000124,26.3010616,420.25
2763.0,9.070243899999696,26.3010616,418.81
2762.0,8.080698600000233,26.3010616,395.25
2761.0,8.338520899999821,26.3010616,389.34
2760.0,7.964040099999693,26.3010616,377.71
2759.0,8.412054199999602,26.3010616,382.12
2758.0,8.017845000000307,26.3010616,375.2
2757.0,7.963496500000019,26.3010616,370.43
2756.0,8.454425999999785,26.3010616,379.25
2755.0,8.445028399999956,26.3010616,383.37
2754.0,8.846185800000057,26.3010616,394.56
2753.0,8.847743700000137,26.3010616,400.12
2752.0,8.032620199999656,26.3010616,384.13
2751.0,8.48079430000007,26.3010616,386.35
2750.0,8.02430400000003,26.3010616,376.93
2749.0,8.59891800000014,26.3010616,385.31
2748.0,8.837983200000053,26.3010616,394.9
2747.0,8.153504500000054,26.3010616,383.96
2746.0,8.00668880000012,26.3010616,375.06
2745.0,7.94796099999985,26.3010616,369.21
2744.0,7.862864100000024,26.3010616,364.27
2743.0,8.8199525,26.3010616,383.6
2742.0,8.77097380000032,26.3010616,392.08
2741.0,9.131819200000336,26.3010616,404.48
2740.0,7.9015675999999075,26.3010616,382.52
2739.0,7.8901544000000285,26.3010616,371.22
2738.0,7.958806599999662,26.3010616,367.07
2737.0,7.90143659999967,26.3010616,363.62
2736.0,7.972903200000019,26.3010616,363.46
2735.0,9.0421252000001,26.3010616,387.67
2734.0,8.295362700000169,26.3010616,382.69
2733.0,8.512120700000196,26.3010616,385.07
2732.0,8.412290799999937,26.3010616,383.91
2731.0,9.061384499999804,26.3010616,398.03
2730.0,8.397813000000497,26.3010616,389.92
2729.0,8.47463819999939,26.3010616,387.55
2728.0,8.306702400000177,26.3010616,382.47
2727.0,8.388431600000331,26.3010616,381.72
2726.0,9.080209699999614,26.3010616,396.99
2725.0,9.975601600000118,26.3010616,424.87
2724.0,7.887160700000095,26.3010616,391.33
2723.0,8.13924010000028,26.3010616,380.22
2722.0,9.135440600000038,26.3010616,397.19
2721.0,7.798098899999786,26.3010616,375.28
2720.0,8.28045420000035,26.3010616,375.19
2719.0,9.077146399999947,26.3010616,393.12
2718.0,9.094167000000198,26.3010616,402.4
2717.0,8.819632800000363,26.3010616,400.74
2716.0,8.370331900000565,26.3010616,389.68
2715.0,8.395287199999984,26.3010616,384.64
2714.0,8.3035761000001,26.3010616,379.98
2713.0,8.28881089999959,26.3010616,377.25
2712.0,8.028624399999899,26.3010616,369.93
2711.0,7.73903590000009,26.3010616,359.67
2710.0,8.985805199999959,26.3010616,382.62
2709.0,8.281703100000414,26.3010616,378.13
2708.0,8.436574199999995,26.3010616,379.31
2707.0,7.768314799999644,26.3010616,364.76
2706.0,7.790738100000453,26.3010616,357.93
2705.0,7.830998200000067,26.3010616,355.36
2704.0,7.916762500000004,26.3010616,355.94
2703.0,7.74070539999957,26.3010616,352.2
2702.0,7.951358199999959,26.3010616,355.01
2701.0,7.838767100000041,26.3010616,353.81
2700.0,7.943534,26.3010616,355.5
2699.0,7.742210200000045,26.3010616,351.76
2698.0,7.795879100000093,26.3010616,351.03
2697.0,8.495551900000464,26.3010616,366.31
2696.0,7.865990999999667,26.3010616,359.75
2695.0,8.101380699999936,26.3010616,361.68
2694.0,7.9295468999998775,26.3010616,358.73
2693.0,7.8659045999993396,26.3010616,355.76
2692.0,7.906634400000257,26.3010616,355.12
2691.0,8.365342400000372,26.3010616,365.02
2690.0,7.943699399999787,26.3010616,360.45
2689.0,7.753224600000067,26.3010616,353.83
2688.0,8.287910800000645,26.3010616,362.43
2687.0,7.660936199999924,26.3010616,352.62
2686.0,9.40463809999983,26.3010616,386.68
2685.0,8.168567200000325,26.3010616,375.97
2684.0,8.49421059999986,26.3010616,377.83
2683.0,8.249253399999361,26.3010616,373.22
2682.0,8.901882699999987,26.3010616,385.42
2681.0,7.645324399999481,26.3010616,363.38
2680.0,8.87347360000058,26.3010616,379.72
2679.0,8.037364400000115,26.3010616,369.16
2678.0,8.121306000000004,26.3010616,365.68
2677.0,8.001693199999863,26.3010616,361.21
2676.0,8.102194699999927,26.3010616,361.15
2675.0,8.141835899999933,26.3010616,361.93
2674.0,8.019236699999965,26.3010616,359.53
2673.0,8.191341699999612,26.3010616,362.09
2672.0,7.776762100000269,26.3010616,354.08
2671.0,7.743500100000347,26.3010616,349.26
2670.0,8.026321899999857,26.3010616,353.09
2669.0,8.26048990000072,26.3010616,360.13
2668.0,8.110967900000105,26.3010616,360.27
2667.0,8.733215700000073,26.3010616,374.09
2666.0,8.032156799999939,26.3010616,365.36
2665.0,7.996818699999494,26.3010616,360.14
2664.0,8.268153699999857,26.3010616,363.49
2663.0,8.169080099999519,26.3010616,362.89
2662.0,8.810335199999827,26.3010616,376.75
2661.0,8.84122269999989,26.3010616,384.28
2660.0,8.264478000000054,26.3010616,375.2
2659.0,9.081069599999864,26.3010616,388.67
2658.0,8.731592799999817,26.3010616,387.6
2657.0,8.79867650000051,26.3010616,388.47
2656.0,8.74065359999986,26.3010616,387.55
2655.0,8.770362399999613,26.3010616,387.67
2654.0,8.25755670000035,26.3010616,376.32
2653.0,7.738312499999665,26.3010616,359.11
2652.0,7.791405200000554,26.3010616,351.61
2651.0,7.917664900000091,26.3010616,350.59
2650.0,7.628603699999985,26.3010616,343.63
2649.0,8.818366900000001,26.3010616,366.34
2648.0,7.872825299999931,26.3010616,356.76
2647.0,8.553181799999948,26.3010616,366.91
2646.0,8.038119400000141,26.3010616,360.56
2645.0,8.17118709999977,26.3010616,360.25
2644.0,8.655855200000588,26.3010616,370.7
2643.0,8.25708990000021,26.3010616,367.07
2642.0,8.430194699999447,26.3010616,369.0
2641.0,8.41394289999971,26.3010616,369.54
2640.0,9.20144160000018,26.3010616,387.05
2639.0,12.071479099999124,26.3010616,458.83
2638.0,9.346150199999101,26.3010616,434.71
2637.0,7.590855999999803,26.3010616,384.02
2636.0,7.6075231999993775,26.3010616,358.98
2635.0,7.709664200000589,26.3010616,348.65
2634.0,7.5274296999996295,26.3010616,339.42
2633.0,7.597328300000299,26.3010616,336.28
2632.0,7.662643300000127,26.3010616,336.08
2631.0,7.588045299999976,26.3010616,334.28
2630.0,7.5481415000003835,26.3010616,332.44
2629.0,7.857982300000003,26.3010616,338.25
2628.0,7.5490695999997115,26.3010616,334.32
2627.0,7.66251530000045,26.3010616,334.78
2626.0,9.108468000000357,26.3010616,366.57
2625.0,8.735633199999938,26.3010616,374.24
2624.0,8.609716900000421,26.3010616,375.24
2623.0,8.62081489999946,26.3010616,375.91
2622.0,8.620577599999706,26.3010616,376.17
2621.0,9.993047300000399,26.3010616,406.2
2620.0,16.42033259999971,26.3010616,561.39
2619.0,16.712656000000607,26.3010616,645.2
2618.0,14.976715099999637,26.3010616,649.1
2617.0,13.032955200000288,26.3010616,608.54
2616.0,8.997353499999917,26.3010616,500.22
2615.0,8.738729799999419,26.3010616,440.37
2614.0,8.020961700000043,26.3010616,394.76
2613.0,8.742933700000322,26.3010616,387.61
2612.0,8.715127700000266,26.3010616,383.36
2611.0,8.618822999999793,26.3010616,379.06
2610.0,8.76513739999973,26.3010616,380.03
2609.0,8.12437619999946,26.3010616,366.51
2608.0,7.552268700000241,26.3010616,347.26
2607.0,7.598129199999676,26.3010616,338.57
2606.0,7.625155200000336,26.3010616,334.75
2605.0,7.407114599999659,26.3010616,328.04
2604.0,8.578339099999539,26.3010616,350.04
2603.0,8.50898589999997,26.3010616,359.45
2602.0,7.598211400000764,26.3010616,344.35
2601.0,7.393852700000025,26.3010616,332.31
2600.0,7.512448600000425,26.3010616,328.8
2599.0,7.560661099999379,26.3010616,328.02
2598.0,7.49381589999939,26.3010616,326.13
2597.0,7.7360265999996045,26.3010616,330.36
2596.0,7.780897599999662,26.3010616,333.38
2595.0,8.914238500000465,26.3010616,359.32
2594.0,8.59177120000004,26.3010616,365.24
2593.0,8.47538220000024,26.3010616,365.62
2592.0,8.550706400000308,26.3010616,367.36
2591.0,7.501057599999513,26.3010616,345.51
2590.0,7.382799399999385,26.3010616,331.97
2589.0,8.462903200000255,26.3010616,348.44
2588.0,7.392876799999613,26.3010616,333.53
2587.0,7.512485800000832,26.3010616,328.59
2586.0,7.378370999999788,26.3010616,323.18
2585.0,9.094049000000268,26.3010616,357.35
2584.0,10.25543689999995,26.3010616,399.35
2583.0,8.655232799999794,26.3010616,385.83
2582.0,7.449378400000569,26.3010616,353.06
2581.0,7.545325199999752,26.3010616,338.69
2580.0,8.145282299999963,26.3010616,344.33
2579.0,7.365674099999524,26.3010616,330.34
2578.0,7.483726299999944,26.3010616,325.82
2577.0,7.457575200000065,26.3010616,322.94
2576.0,7.609857100000227,26.3010616,324.7
2575.0,7.419521600000735,26.3010616,321.44
2574.0,7.434711099999731,26.3010616,320.07
2573.0,7.404898199999479,26.3010616,318.68
2572.0,7.388216499999544,26.3010616,317.57
2571.0,7.393147900000258,26.3010616,317.06
2570.0,7.3406175999998595,26.3010616,315.62
2569.0,7.490069299999959,26.3010616,318.04
2568.0,7.553768999999193,26.3010616,320.54
2567.0,7.374602299999424,26.3010616,317.9
2566.0,8.365303600000516,26.3010616,337.7
2565.0,8.100970700000289,26.3010616,341.87
2564.0,7.421354200000678,26.3010616,329.38
2563.0,9.042327600000135,26.3010616,357.68
2562.0,7.288827600000332,26.3010616,334.33
2561.0,7.423417800000607,26.3010616,325.46
2560.0,7.335547600000609,26.3010616,319.1
2559.0,8.073794999999336,26.3010616,331.59
2558.0,7.818801800000074,26.3010616,332.34
