SMILES,Difficulty,Node_ID
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.5367658233642576,9654
Nc1ccccc1[N+](=O)[O-],2.494740686416626,664
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2.4933075287335114,8456
Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,2.4925660000446315,8658
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,2.4684736782885293,10848
Clc1cccc(Cl)c1/C(=C/n1cncn1)OC1CCCCCC1,2.45427451133728,10442
O=c1[nH]c(S)nc2[nH]cnc12,2.4429999999999996,11344
CCCCCc1ccc(-c2nnc(N)s2)cc1,2.400644825405818,8173
CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,2.3772836251258846,8944
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,2.3714832427902492,9478
C1CCC(NC2CCCCC2)CC1,2.3614716697117433,10852
Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,2.3613333333333335,9317
O=[N+]([O-])c1cccc2ccc(C(Cl)(Cl)Cl)nc12,2.3538352212566322,9868
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,2.3435821365593843,7890
O=C(Nc1cccc(NC(=O)c2ccccc2)n1)c1ccccc1,2.3429999999999995,8691
Cc1ccc(NC(=N)N)cc1C,2.324860811207447,8503
Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,2.3190742063435765,11170
O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,2.3159291416803995,11388
Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,2.296065142154694,9968
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,2.2948652349485967,11355
CNC1(C)C2CCC(C2)C1(C)C,2.290509067489133,10119
NC12CC3CC(CC(C3)C1)C2,2.2748099579885603,8612
N=C(N)N1CCc2ccccc2C1,2.268991718413807,9579
C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@]2(O)CCc1ccc(F)cc1C(N)=O,2.268378555089121,8800
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,2.260574140317525,9813
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCc1nn[nH]n1,2.2591754473535084,9718
O=C(O)c1ccc2[nH]c(C(F)(F)F)nc2c1,2.2540461053920424,11032
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,2.2477319464846963,10420
COc1cccc(NC(=O)c2cccc(Cc3c(C)nn(CCO)c3-c3ccccc3)c2)c1,2.2424877172055395,10667
CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,2.240332733154297,9067
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,2.2319572257350186,8249
C/N=C(\S)n1nc(-c2ccc(Cl)cc2)nc1N,2.2265482024396936,9941
Nc1nc(O)c2ncn(COCCO)c2n1,2.2222968468666076,10020
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,2.217345294788723,10351
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.204681844711304,924
CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,2.2018753743209145,11060
CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,2.196672030420645,11318
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,2.194167467255786,7726
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,2.1925819565744638,10990
CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,2.188583929063144,9334
O=S(=O)(Nc1ccc2[nH]c(-c3ccc(Br)o3)nc2c1)c1ccccc1,2.188505700304187,10443
Fc1ncccc1OC[C@@H]1CCN1,2.1836107666472975,8068
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2.1759375190503545,7749
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,2.1631290128707885,11358
Oc1cc(Cl)cc(Cl)c1,2.156579985334826,1170
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,2.139554673589108,11104
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,2.127310539704182,7610
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,2.121448401347449,10284
CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,2.1051688954736787,10002
CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1,2.1050577811284357,9156
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,2.0976527098722517,7733
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,2.087929004076955,10279
COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)c1,2.082,10783
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.0799721208175765,8408
Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,2.078996824611798,8017
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2.0783416987741554,9174
CCCN[C@H]1CCc2nc(N)sc2C1,2.076093760503475,7620
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,2.074168583331544,1148
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,2.0694286197005156,10797
Nc1ccc(N=Nc2ccccc2)c(N)n1,2.060412898113617,10188
CN(C)c1cccc2c(S(=O)(=O)N(C)CC(=O)O)cccc12,2.053097679863197,9423
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,2.0501924969934153,9153
C[C@@H](NC(=O)C1CCNCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.0488982877705486,8351
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12,2.0488962198463394,11249
C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC45CC6CC(CC(C6)C4)C5)nc32)[C@H](O)[C@@H]1O,2.040228797272579,9247
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,2.03112631735226,7885
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,2.0309550215948597,7626
O=S(=O)(Nc1ccccc1-c1ccccc1)c1ccccc1,2.028924877022597,10174
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,2.0264798665496366,8562
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,2.014657807350159,8875
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,2.0105697280786083,11178
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.0093802438985673,10938
OB1c2ccccc2N=C(S)N1c1cccnc1,1.998648287599882,7901
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.9903997512497134,8009
O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,1.9791336345672605,10564
COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,1.9787488195212026,9673
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,1.9708785576058103,9562
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1.9623898110600446,10225
C(=C/c1nn[nH]n1)\c1ccccc1,1.9605979687097244,9183
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc2[nH]cnc12,1.9592822639555545,7852
O=C(Cc1ccccc1)c1ccc(O)cc1O,1.9586666666666666,9530
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSCC(=O)O,1.9519428603762594,7546
CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,1.9518783378601077,9096
O=C(Oc1ccccc1O)c1cccc2ccccc12,1.9507503217513373,8458
c1ccc(-c2nnc(-c3ccccc3)s2)cc1,1.9492873239571655,8679
CCCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,1.9484331107139585,8993
Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,1.9481133905634886,7769
CC1CC(CN)CC(CO)C1,1.9461707731799782,8928
CC(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.9458519375750714,9672
O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,1.9454619326204445,11639
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1.945034450421306,10391
Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,1.944901205234849,11065
CC(C(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,1.9445032056360971,8183
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1.9395171029596576,10761
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,1.9390090116281378,8915
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,1.9326159594014198,11327
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1.9318024560204865,9238
O=C(O)c1ccccc1O,1.9313010045679913,7775
N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,1.9293296890258789,9453
COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCCN1CCN(C)CC1,1.9280000000000002,9607
O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12,1.9277253262219274,10801
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,1.9221373397406831,7789
O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br)c1cccs1,1.921882406434132,10627
Clc1cccc(-c2cnc3ccc(NC4CCOCC4)nn23)c1,1.9190582549772632,10588
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.9138019064292486,11285
NC(=O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,1.910353007039915,7856
CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,1.9087650505136111,8531
CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,1.9075609560005473,9086
C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,1.9066598296419275,10045
Oc1ccc(Br)c2ccccc12,1.9064895170216813,8059
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,1.9015790128617973,11097
CC(C)(C)c1ccc(-c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)cc1,1.8934191151433177,11075
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,1.8916671544149222,9229
O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,1.8913052853701517,8665
O=C(NCc1ccco1)c1ccc2[nH]c(COc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,1.890449533196916,10930
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.890156409917152,10911
C(#Cc1n[nH]c2ccccc12)c1ccccc1,1.8898031587407662,10766
Cc1oc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1cn(C)c2ccc(Cl)cc12,1.8867136830844407,11144
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,1.8866891959876253,9227
O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,1.8816612720489503,9216
Clc1ccccc1CN1CCc2sccc2C1,1.8812546434657214,11406
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,1.8795166433363981,9104
Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,1.8793227618645627,8806
CN(C)CCCNC(=O)c1nc(Cl)c(N)nc1N,1.8782266884558378,10331
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,1.8781231706560368,9513
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,1.871699254428027,11057
Cc1ccc2c(c1)C1(CCN(CCc3nc(-c4ccccc4)oc3C)CC1)OC(=O)N2,1.8692133851252362,8102
O=C(O)c1cc2cc(C(F)(F)F)ccc2n1Cc1ccc(Cl)c(Cl)c1,1.868024365220741,10985
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,1.863855260717977,11221
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1.8606918811154307,9928
CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,1.854175734601577,10289
CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,1.8516435754822291,11331
CN(CC[C@@H](Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,1.8479999999999999,9741
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,1.8467817787740124,10867
C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1,1.8462039538960346,7713
CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,1.844386510843109,8075
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1.8421808617607964,10424
Nc1nc(-c2ccccc2)nc2c1nc(O)n2Cc1ccccc1,1.8407149407175756,11417
Oc1ccc(CCc2ccc(O)cc2)cc1,1.8401016934712724,10569
O=C(Nc1cccc(Cl)c1)c1ccccn1,1.8397804227930952,9114
Cc1sc(N)nc1-c1ccccc1,1.838,11521
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1.8363536432526408,11615
CS(=O)(=O)N1CC[C@H](N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1,1.834392246380043,10595
CC(C)c1ccc(Sc2cnc(O)c(C(=O)NCc3ccccc3)c2)cc1,1.8327905762901708,8344
O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,1.8319838908682569,9516
Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,1.8311826229095458,10555
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,1.8289339654997065,8238
CCN(CC)CCNC(=O)c1ccc(N)cc1,1.828547930864945,9165
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ccc(C(F)(F)F)cc4c3C2)CC1,1.824405878296942,7643
Cn1cc[nH]c1=S,1.8236097000466485,9970
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=S)NCC(=O)O,1.8213648098095685,10496
Cn1nnc2c(C(N)=O)ncn2c1=O,1.8209621669707459,10349
CCCc1c(OCc2cccc(NC(=O)Cc3ccccc3C(=O)O)c2)ccc(C(C)=O)c1O,1.8206579694343152,8038
O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,1.8090233455633475,10854
O=C(CCc1ccccc1)c1ccccc1,1.8084941026819508,8561
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CCN(C)CC3)CC2)c(C)c1,1.8083456153302666,8797
Cc1c(Sc2ccc(Cl)cc2)c2cc(-c3ccccc3)ccc2n1CC(=O)O,1.8049934797103668,9909
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4ccc(Cl)c(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.8047839321030765,11541
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,1.7968818875452177,11349
O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,1.7930040836334227,11130
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,1.7923731560526674,10613
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,1.7917427902927257,9667
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.7889685704644567,8939
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1.7842179979913084,8312
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)n1ccc(-c2c(C)nc3ccc(Br)cn23)n1,1.7838295971519114,10893
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,1.782956963781101,11677
Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,1.7769316968871753,11091
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2ccccc2)n1,1.7759692224943016,10095
O=C(NCC1CCOCC1)c1nc(OS(=O)(=O)CCC(F)(F)F)ccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,1.7710347725573186,11172
Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC12CC3CC(CC(C3)C1)C2,1.7701838482403098,9260
CN[C@@H](C)[C@H](O)c1ccccc1,1.7685939642618762,9171
Oc1cc(-c2ccccc2)nc2ncnn12,1.7680362830285907,11141
O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,1.7671497917175294,9199
CCC(c1nc2ncccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.7664419292999605,10934
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,1.7650471341695173,9388
CCC(c1nc2ccsc2c(=O)n1Cc1cccnc1)N(CCCN)C(=O)c1ccc(C)cc1,1.7637959569778117,9215
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,1.7605923360274995,11637
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,1.7555297949623057,7778
CN(C)c1nc(N(C)C)nc(N(C)C)n1,1.7549202028223352,1022
C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,1.7538018894195555,8610
Fc1ccc(C2CCN(C(=S)COCc3ccncc3)CC2)c(Cl)c1,1.7537089217084056,9271
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.7508160482401987,9550
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,1.748,9083
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,1.7475889257791655,7844
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,1.7469360122697473,9479
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl,1.7437660509065338,9895
COc1ccc(-n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc32)cc1,1.743304037168819,9212
N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,1.7402680388689415,11128
C1CCc2c(c3c(N4CCCC4)nc(N4CCCC4)nc3n2CCN2CCOCC2)C1,1.74,11672
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.7370031295335098,8336
COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,1.7331200766404857,7670
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.7330825589497885,8867
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1.7267129892868651,10488
O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,1.725955324408861,9287
COc1cc2cc(-c3ccc(O)cc3O)nc(C)c2cc1OC,1.7248120025049944,10094
Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,1.7248068835503811,11350
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.7214044272856337,10804
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,1.7189546879471242,8322
CC(=O)N(c1ccccc1)C1CC(C)N(S(=O)(=O)c2ccccc2)c2ccccc21,1.716680040550232,11690
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,1.7145451586657017,9840
CC(c1ccccc1)C(Cc1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,1.7142437217335615,8467
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,1.71,9826
Cc1cc(=O)n(-c2ccccc2)n1C,1.707778950442061,879
CCC(c1nc2nccnc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.7060907291863736,10964
C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,1.7059874537528112,10305
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,1.702846903003154,10638
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,1.6980072788797806,7691
O=C(c1ccc(F)cc1)N1CCC[C@H](c2nc(-c3ccc(F)cc3)no2)C1,1.6978840493495573,10055
COc1cccc(COCC(O)CN2CCC(C(N)=O)CC2)c1,1.6969904957741284,7807
CC(C)c1ccccc1Nc1nc(SCc2cccs2)n[nH]1,1.694699494177799,8744
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,1.6907225201725427,11383
C[C@@H]1C2CCCC1(c1cccc(O)c1)CCN2C,1.6890696416288162,10622
CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,1.688846496469155,11266
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.6848890495300295,8913
Cc1cc(C)n(-c2cccc(Cl)c2C#N)n1,1.6809560596962245,10538
CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,1.6802243900063685,9276
CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,1.678,9762
CCNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,1.678,10607
