,smiles
9397,CCC(CC)COC(=O)N(CC)CC
1867,COc1ccc(F)cc1
9707,CCOC(=O)OCn1cc(F)c(=O)[nH]c1=O
3015,Fc1cccc(Br)c1
5443,Clc1ccsc1
4181,CNC(=O)Oc1ccc2ccccc2c1
3355,O=COc1ccccc1
13593,COc1ccc(C2=NC(C(=O)O)CS2)c(O)c1
733,Cc1ccc(C)c(C)c1
9273,CCNC(=O)Cn1cccc(O)c1=O
11903,O=C(NCO)c1c(I)c(C(=O)NCCO)c(I)c(N(CC(O)CO)C(=O)C(O)CO)c1I
2461,C=C(C)C1CCC(C)C(O)C1
9627,O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1
8341,CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1
8169,O=C(O)Cc1ccccc1Nc1cccc(Cl)c1Cl
11560,CC1(C)COC(C)(C)N1O
8410,CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1
10737,CC(C(=O)O)c1ccc(-c2nc3c(s2)CCCC3)cc1
6217,CC(C)(C)C(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F
4665,Cn1cnc([N+](=O)[O-])c1S(N)(=O)=O
11746,CC(=O)Nc1cccc(OCc2cccc(NC(=N)NC(=N)N)c2)c1
7550,CC1CC(OC(=O)COc2ccc(F)cc2)CC(C)(C)C1
4128,N#CC(C#N)=NNc1c(Cl)cccc1Cl
8451,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O
7829,CCCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
5187,CCCCCCCCOC(=O)c1ccc(N)cc1
14082,O=C(O)c1cn(-c2ccccc2F)c2cc(N3CCNCC3)c(F)cc2c1=O
4048,CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21
11248,NNc1ncnc2ccccc12
7085,Cc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1
12064,Cc1cc(O)cc(Br)c1O
3684,Cc1ccc2nc3sc(=O)sc3nc2c1
12798,CC(=O)OCCCOC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1
6833,NC(=O)Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
13639,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCCC1CO
13027,CCC(=O)N(c1ccccc1)C1CCN(CCCCCF)CC1
7358,CCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1
7302,CCC(C)c1ccccc1OC(=O)N(C)C
4161,CC(=O)Oc1ccc(NC(=O)C(Cl)Cl)cc1
7534,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
4837,CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1C1=CC(=O)OC1
9451,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12
13670,Cc1cc(=O)oc2c1ccc1occ(C)c12
1796,CC(=O)Nc1ccccc1F
1695,Nc1c2c(nc3ccccc13)CCCC2
6848,CCN(CC)CCNC(=O)c1cc(Cl)ccc1OC
10927,CN1CCN(Cc2cccc(COc3ccccc3)c2)CC1
6213,CC(=O)C(C#N)=NNc1ccc(Cl)cc1C
493,O=C1c2ccccc2C(=O)C1c1ccccc1
5880,NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])NCNS2(=O)=O
157,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
13247,CCN=C(S)SC
12356,Cc1c(O)c(=O)ccn1-c1ccccc1
12330,CC(C)(C)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21
7468,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1CCO
3074,COc1ccc(S(N)(=O)=O)cc1
8266,CCCCc1nc(C#N)c(C#N)nc1C
2291,C=CCOC(C)=O
6744,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1
7525,COC(=O)c1ccccc1S(N)(=O)=O
966,CC(=O)Nc1ccc([N+](=O)[O-])cc1
6701,CC1CNC(=Nc2ncc([N+](=O)[O-])s2)N1
5711,CNC(=O)Nc1ccc(OC)c(Cl)c1
2256,OCc1ccncc1
8207,CCOCCn1ccnc1[N+](=O)[O-]
2582,CC(C)COCC(C)C
438,CCC(C)=O
3757,CCOP(=S)(OCC)SCS(=O)(=O)CC
5180,CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1
1615,c1ccc2nc3ccccc3cc2c1
4271,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
12651,Nc1n[n+]([O-])c2ccc(Cl)cc2[n+]1[O-]
4798,Nc1ncnc2c1ncn2C1C=CC(CO)O1
9763,NC(=O)c1c(Br)cccc1[N+](=O)[O-]
12203,CCCCN1C(=O)C(=O)c2ccccc2C1=O
13114,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OC
467,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
7197,COc1ccc2cnccc2c1
756,c1ccc(C2CO2)cc1
4124,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
8232,C[N+](C)(C)Cc1cccc(O)c1
2692,O=I(=O)c1ccccc1
1091,Brc1ccccc1
9879,CCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1
5917,O=c1ccnc2ccccn12
7849,CCCc1cc(OC)c(CC(C)N)cc1OC
12201,CC(=O)c1ccc(O)c2ncccc12
3618,O=Nc1ccc(O)c(=O)cc1
1375,CC(C)CCO
11167,CN(C)N=CCCc1ccccc1
1865,OCc1ccc(F)cc1
8993,CCCOc1cn[nH]c1
12453,Clc1cc(Oc2ccccc2)cc(Cl)c1Cl
10411,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N(C)CC(O)CO)OC1=O
5281,CCCc1ccccc1OC(=O)NC
6957,Clc1ccc(Cn2cncn2)cc1
10910,CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1
1881,C=C=C
13657,CSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1
13461,COC(=O)CCSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1
6525,CC(=O)NCc1cccc(OCC(O)CNC(C)C)c1
1120,CCCCN
4403,Nc1cnccn1
8091,CCCCCn1nc2ccccc2n1
4620,COC(=O)c1cc(=O)[nH]c(=O)[nH]1
12750,CC(=NNC(=O)c1ccc(O)cc1)c1cnccn1
5562,CN(C)C(=O)Cc1ccccc1
8583,CC(C)CNC(=O)NN
4024,CC(C)(C)c1ccc([N+](=O)[O-])cc1
10154,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl
7458,Cn1nnnc1SCc1ccccc1
8137,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)N(C)C1=O
9991,COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
1433,Nc1ccc(S(=O)(=O)O)c2ccccc12
4869,CC(C)C1C(=O)NC(=O)NC1=O
12829,CC(C)(O)C1CCC2(C)CCCC(=O)C2C1
5371,O=CN(Cc1ccccc1)c1ccccc1
4365,O=C1CC(c2ccccc2)c2ccccc2N1
2178,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
3738,O=[N+]([O-])c1cccnc1
2106,CC(C)CCC#N
7285,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C
6581,NC(=O)NS(=O)(=O)c1ccccc1
2660,CP(C)c1ccccc1
10989,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O
1937,O=C(C(=O)c1ccco1)c1ccco1
7047,CC(C)Sc1nnc(C(C)C)c(=O)n1N
2956,COc1nn(CSP(=S)(OC)OC)c(=O)s1
10597,CCC(C)C(NC(C)=O)C(=O)NC(C)C(=O)NC(C(N)=O)C(C)C
5830,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
13396,CN1CC(O)N(C(=O)NC2CCCCCC2)C1=O
6516,CC(=O)NCC(=O)NC(CC(C)C)C(N)=O
12815,CC(C)(C)NCC(O)CON=C(C1CC1)C1CC1
5705,COc1cccc(C=CC(C)=O)c1
6300,Nc1nc(N)nc(-c2cccc(F)c2)n1
758,CCC(C)CC
3756,CCOP(=S)(OCC)SCS(=O)CC
830,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
3955,BrCC1CO1
7345,Cc1ccc(-c2noc(C)n2)cc1
7316,O=NN1CCCN(N=O)CC1
5419,Cc1nc2ccccn2c(=O)c1C
3397,O=C(O)COc1ccccc1Br
2451,Cc1cccc(C(N)=O)c1
11055,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1
6351,CC1=Nc2cc([N+](=O)[O-])c(Cl)cc2S(=O)(=O)N1
11625,CC(=O)c1cn(C)c2ccccc12
5916,O=c1nc(-c2ccccc2)c2ccccc2[nH]1
5571,C[N+](C)(C)Cc1ccccn1
10290,CC(C)c1cccc(S(N)(=O)=O)c1
7748,COc1c(OC)c(OC(C)=O)c2ccccc2c1OC(C)=O
7871,CC(C)(C)NCC(O)COc1ccccc1
8431,CCOC(=O)c1ccc(Cl)nn1
9846,CC(=O)NNC(=O)Nc1cccc(F)c1
6021,CCC(CC)COC(N)=O
8822,COc1ccc(COC(=O)N(C)C)cc1
1460,CCN(CC)C(=O)c1cccc(C)c1
11673,NC(=O)C(c1ccccc1)c1ccccn1
10944,COC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1
5041,CNC(=S)NNc1ccccc1
7167,O=c1cc(-c2ccc([N+](=O)[O-])o2)sc(=O)[nH]1
11318,CCCCCC1(CC)C(=O)NC(=O)N(C)C1=O
6799,COc1cnc2ccccc2n1
12890,CC(C)CC(NC(=O)CN)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O
5686,CC(C)N(C(=O)c1ccccc1)C(C)C
9753,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(=O)O
2677,CCCCNC(=N)NC(=N)N
134,CC(C)(O)C(Cl)(Cl)Cl
11239,O=C(O)COc1cc(F)cc(Cl)c1
6788,Cc1cnc2ccccn2c1=O
13257,CCNc1nc(=O)nc(NC(C)(C)C)[nH]1
2933,CC(C)OC(=O)c1ccccc1
9717,CNC(=O)ON=C1SCSC1(C)C
11044,Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1
800,O=[N+]([O-])c1cccc(C(F)(F)F)c1
12372,CCN(C)C(=O)CCn1ccc(=O)c(O)c1C
8146,CCC(C)c1nnc(N)o1
11135,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1
427,CC1=CC(=O)CC(C)(C)C1
8867,CCCOc1cc(Cc2cnc(N)nc2N)ccc1OC
7022,OCC1OC(SCCCc2ccccc2)C(O)C(O)C1O
8910,CN(SN(C)C(=O)OC(C)(C)C)C(=O)Oc1cccc2c1OC(C)(C)C2
8759,Clc1cc(Cl)c2oc3c(Cl)c(Cl)cc(Cl)c3c2c1
7716,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2
12619,C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C
3960,NC(=O)c1c(O)cccc1O
1256,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1
10145,O=C1CC(Oc2ccccc2C(=O)c2ccccc2)N1
6091,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
4928,CC(C)=CCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
10906,COc1cccc(OCc2ccccc2CCCN2CCC(O)CC2)c1
5432,COc1ccc(NC(=O)NNC(C)=O)cc1
10247,CC(C)C(=O)NCCNCC(O)COCCCc1ccccc1
2322,COC(=O)C(C)(C)C
13604,COc1ccc2cc(C(C)C(=O)OCCOC(C)=O)ccc2c1
6921,C1=Cc2ccc3c4c(ccc(c24)C1)-c1ccccc1-3
8698,COc1ccc(COc2ccccc2C(N)=O)cc1
3041,O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21
13263,CCOC(=O)C(C)(Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
8381,CSC(C)=NOC(=O)N(C)SN(C(=O)N(C)C)C1CC1
11563,O=C1NC(=O)C(c2cccnc2)N1
4839,CCCCOc1ccc([N+](=O)[O-])cc1
3882,CC1(C)OCCO1
10651,CCn1cc(C(=O)NC(C)C(=O)OC)c(=O)c2ccc(C)nc21
13826,O=C1C=C(N2CCOCC2)CN1c1ccc(Cl)cc1
6961,CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1
11487,CN(C)C(=O)OCc1cccc([N+](=O)[O-])c1
10609,COc1ccc(N2CCN(CC3CN=C(N)O3)CC2)cc1
381,O=C(O)C(Cl)(Cl)Cl
9756,Cc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O
11085,CCOc1ccccc1OCC1CN=C(N)O1
2792,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
5931,O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O
0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
11955,CCc1cccc(NC(=O)Cc2ccccc2)c1
3064,Oc1ccc2c(c1)CCCC2
8233,C[N+](C)(C)Cc1cccc(C(F)(F)F)c1
7750,COc1cc(SC)c(OC)cc1CCN
3332,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
12843,CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)C
11021,Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1
13057,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O
12130,O=[N+]([O-])c1ncn(CC(F)(F)CO)n1
3294,CCC(=O)c1ccncc1
6925,c1csc(N2CCNCC2)n1
8578,CC(=O)CNc1ccccc1C(=O)O
7416,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
8739,COc1c(Cl)cc(Cc2cnc(N)nc2N)cc1Cl
12767,CC(=O)NC(CCCNC(=O)N(CCCl)N=O)C(=O)NCc1ccccc1
2021,CN1CCC=C1c1cccnc1
6159,COC(=O)CS(=O)(=O)c1ccccc1[N+](=O)[O-]
4669,Nc1ccc(C2CCCCC2)cc1
10838,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1
9630,NS(=O)(=O)c1ccc(SCCO)s1
14028,O=S(=O)(NC(=S)NC1CCCCC1)c1cnccc1NC1CCCCCCC1
13136,CCCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O
12310,COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1
5625,CNP(=O)(OC)Oc1ccc(Cl)cc1
8640,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
9295,Nc1ccccc1NC(=O)Cc1ccccc1
9094,CC(=NNc1nc(C)cc(C)n1)c1ccccc1C
3839,CCOP(=O)(CN(CCO)CCO)OCC
5155,CNC(=O)Oc1cccc(C(F)(F)F)c1
8689,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1
7287,CC(=O)Nc1ccc(NN=C(C#N)C#N)cc1
13228,CCN(CC)CC(=O)Nc1ccc(N)cc1
5628,O=[N+]([O-])c1ccc2c(c1)NCC2
216,COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
5233,CC(N)C(O)c1ccccc1
5622,CCOC(=O)C(C(=O)OCC)=C1SCCS1
8086,CC(C)(C)C(=O)CC(C(O)C(C)(C)C)n1cncn1
9393,NC(=O)OCCCc1cccnc1
12943,CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(I)c1
867,CN(C)c1ccc(C=O)cc1
7328,CCOC(=O)c1c(OCC)cc(Cc2cnc(N)nc2N)cc1OCC
43,c1ccc2[nH]cnc2c1
17,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
5147,CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1
8597,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
1886,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O
3726,O=C(O)c1cc([N+](=O)[O-])ccc1Cl
9402,CC(C)CC(N)C(=O)OCn1ncc2c(=O)[nH]cnc21
8688,Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)ccc(Cl)c1O2
11798,C=CNP(=O)(NC=C)NC(=O)c1ccc(OC)cc1
13130,CCCCCCCOC(C)=O
4354,O=C(O)CCC1=NS(=O)(=O)c2ccccc2N1
9117,Cc1cnnc2ccc(Cl)cc12
11946,CCN(CC)Cc1cccc(C(=O)Nc2c(C)cccc2C)c1
7909,CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1
3345,CC1(O)OC(=O)c2ccccc21
12743,C=CCNC(=S)NN=C(c1ccccn1)c1ccccn1
3907,CCNCc1cccnc1
7687,CCCc1c2c(cc3c(=O)cc(C(=O)O)oc13)CCCC2
13685,Cc1ccc(-n2c(Cc3c(C)[nH]c4ccccc34)n[nH]c2=S)cc1
7059,CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1
12718,c1ccc(CCCNc2[nH]cnc3ncnc2-3)cc1
5621,CC(=O)Nc1ccccc1I
13143,CCCCCNC(=O)N1C(=O)N(C)CC1O
11024,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1
259,Nc1ccc(C(=O)O)c(O)c1
9747,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O
443,CCC(N)=O
8668,Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c(N)c1
4921,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O
13294,CCOC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2
532,O=NN(c1ccccc1)c1ccccc1
6934,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
11067,CCCCc1cssc1=S
13339,CCc1ccccc1CNc1[nH]cnc2ncnc1-2
9106,COc1ccnc2c([N+](=O)[O-])cccc12
13674,Cc1cc2c(o1)c(C)cc1c(C)cc(=O)oc12
12022,OCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
12964,CC(C)SCc1cc(=O)c(O)co1
430,C=CC(C)(O)CCC=C(C)C
10083,Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1
9440,Cc1[nH]cnc1CSCCNC1=NC(=O)CN1
2332,O=[N+]([O-])c1c2ccccc2cc2ccccc12
13277,CCOC(=O)CC(C(=O)OC)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
6466,CN(C)c1cccc(C(N)=O)c1
577,O=C(O)c1ccccc1I
13327,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC
9063,CCOc1ccc2nc(S(=O)(=O)NC)sc2c1
12004,O=C(O)C(OCc1ccccc1)c1ccccc1
5257,CC12CC3(C)CC(C)(C1)CC(N)(C2)C3
8846,COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2C=CC(=O)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O
3790,COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1
1701,CCCCC(N)C(=O)O
761,CCC(C)N=O
7854,CCN(CC)C(=O)COC(=O)c1ccccc1
797,Nc1cccc(C(F)(F)F)c1
8454,CN(C(=O)CCO)c1ccc(S(=O)(=O)N(C)C)cc1
3309,NC(=O)c1cccc(C(N)=O)c1
3482,COCCCc1ccccc1
6188,CON(C)C(=O)Nc1cccc(F)c1
4393,Cn1c([N+](=O)[O-])cnc1C=NNC(N)=S
11642,CCCCCNc1nc(NCC)nc(SC(F)F)n1
11790,CN(C)c1ccc2c(c1)C(=O)N(S(C)(=O)=O)C2=O
11583,CN(C)N=Nc1ccc2n[nH]cc2c1
2550,CCNC(N)=O
1944,O=C(O)CNC(=O)c1ccccc1
4102,NCc1ccncc1
8651,COC(=O)c1cc(C)ccc1C1=NC(=O)C(C)(C(C)C)N1
13883,FC(F)(F)c1ccccc1CNc1[nH]cnc2ncnc1-2
6340,O=[N+]([O-])c1cc([N+](=O)[O-])c2n[nH]cc2c1
13330,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC
3072,CC(=O)c1csc2ccccc12
11545,O=C(O)Cn1cccc1
7936,OCCCCCC(F)(F)F
8755,Clc1cc(Cl)c2c(oc3c(Cl)cccc32)c1Cl
6443,CC(O)CCC(=O)c1ccoc1
8675,Cc1ccc(S(=O)(=O)NC(=O)C(C)C)c([N+](=O)[O-])c1
11294,O=C1CCC(=O)N1c1ccccc1Br
591,Cc1ccc(O)c(C(=O)O)c1
4309,CCCCCOC(=O)c1cc(O)c(O)c(O)c1
7726,CCC(Cl)(CC)C(=O)NC(N)=O
10055,O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Br
1042,CCC#N
7618,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3cc(Cl)ccc3Cl)C2SC1
7109,Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1
2521,CCOc1ccc(O)cc1
2225,CCOc1ccccc1NC(C)=O
7797,COc1ccc(C(OC(C)=O)C(Cl)(Cl)Cl)cc1
13739,Cc1ccc(Cc2c[nH]cn2)c(C)c1
11515,CCOC(=O)n1c(NC(=O)OC)nc2cc(C(=O)c3ccccc3)ccc21
5299,CCOC(=O)C(=Cc1ccccc1Cl)C(C)=O
6518,COC(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
